,time step,strategy_dynamics25
583,583,0.9999999999999998
584,584,0.9999999999999998
585,585,0.9999999999999998
586,586,0.9999999999999998
587,587,0.9999999999999998
588,588,0.9999999999999998
589,589,0.9999999999999998
590,590,0.9999999999999998
591,591,0.9999999999999998
592,592,0.9999999999999998
593,593,0.9999999999999998
594,594,0.9999999999999998
595,595,0.9999999999999998
596,596,0.9999999999999998
597,597,0.9999999999999998
598,598,0.9999999999999998
599,599,0.9999999999999998
600,600,0.9999999999999998
601,601,0.9999999999999998
602,602,0.9999999999999998
603,603,0.9999999999999998
604,604,0.9999999999999998
605,605,0.9999999999999998
606,606,0.9999999999999998
607,607,0.9999999999999998
608,608,0.9999999999999998
609,609,0.9999999999999998
610,610,0.9999999999999998
611,611,0.9999999999999998
612,612,0.9999999999999998
613,613,0.9999999999999998
614,614,0.9999999999999998
615,615,0.9999999999999998
616,616,0.9999999999999998
617,617,0.9999999999999998
618,618,0.9999999999999998
619,619,0.9999999999999998
620,620,0.9999999999999998
621,621,0.9999999999999998
622,622,0.9999999999999998
623,623,0.9999999999999998
624,624,0.9999999999999998
625,625,0.9999999999999998
626,626,0.9999999999999998
627,627,0.9999999999999998
628,628,0.9999999999999998
629,629,0.9999999999999998
630,630,0.9999999999999998
631,631,0.9999999999999998
632,632,0.9999999999999998
633,633,0.9999999999999998
634,634,0.9999999999999998
635,635,0.9999999999999998
636,636,0.9999999999999998
637,637,0.9999999999999998
638,638,0.9999999999999998
639,639,0.9999999999999998
640,640,0.9999999999999998
641,641,0.9999999999999998
642,642,0.9999999999999998
643,643,0.9999999999999998
644,644,0.9999999999999998
645,645,0.9999999999999998
646,646,0.9999999999999998
647,647,0.9999999999999998
648,648,0.9999999999999998
649,649,0.9999999999999998
650,650,0.9999999999999998
651,651,0.9999999999999998
652,652,0.9999999999999998
653,653,0.9999999999999998
654,654,0.9999999999999998
655,655,0.9999999999999998
656,656,0.9999999999999998
657,657,0.9999999999999998
658,658,0.9999999999999998
659,659,0.9999999999999998
660,660,0.9999999999999998
661,661,0.9999999999999998
662,662,0.9999999999999998
663,663,0.9999999999999998
664,664,0.9999999999999998
665,665,0.9999999999999998
666,666,0.9999999999999998
667,667,0.9999999999999998
668,668,0.9999999999999998
669,669,0.9999999999999998
670,670,0.9999999999999998
671,671,0.9999999999999998
672,672,0.9999999999999998
673,673,0.9999999999999998
674,674,0.9999999999999998
675,675,0.9999999999999998
676,676,0.9999999999999998
677,677,0.9999999999999998
678,678,0.9999999999999998
679,679,0.9999999999999998
680,680,0.9999999999999998
681,681,0.9999999999999998
682,682,0.9999999999999998
683,683,0.9999999999999998
684,684,0.9999999999999998
685,685,0.9999999999999998
686,686,0.9999999999999998
687,687,0.9999999999999998
688,688,0.9999999999999998
689,689,0.9999999999999998
690,690,0.9999999999999998
691,691,0.9999999999999998
692,692,0.9999999999999998
693,693,0.9999999999999998
694,694,0.9999999999999998
695,695,0.9999999999999998
696,696,0.9999999999999998
697,697,0.9999999999999998
698,698,0.9999999999999998
699,699,0.9999999999999998
700,700,0.9999999999999998
701,701,0.9999999999999998
702,702,0.9999999999999998
703,703,0.9999999999999998
704,704,0.9999999999999998
705,705,0.9999999999999998
706,706,0.9999999999999998
707,707,0.9999999999999998
708,708,0.9999999999999998
709,709,0.9999999999999998
710,710,0.9999999999999998
711,711,0.9999999999999998
712,712,0.9999999999999998
713,713,0.9999999999999998
714,714,0.9999999999999998
715,715,0.9999999999999998
716,716,0.9999999999999998
717,717,0.9999999999999998
718,718,0.9999999999999998
719,719,0.9999999999999998
720,720,0.9999999999999998
721,721,0.9999999999999998
722,722,0.9999999999999998
723,723,0.9999999999999998
724,724,0.9999999999999998
725,725,0.9999999999999998
726,726,0.9999999999999998
727,727,0.9999999999999998
728,728,0.9999999999999998
729,729,0.9999999999999998
730,730,0.9999999999999998
731,731,0.9999999999999998
732,732,0.9999999999999998
733,733,0.9999999999999998
734,734,0.9999999999999998
735,735,0.9999999999999998
736,736,0.9999999999999998
737,737,0.9999999999999998
738,738,0.9999999999999998
739,739,0.9999999999999998
740,740,0.9999999999999998
741,741,0.9999999999999998
742,742,0.9999999999999998
743,743,0.9999999999999998
744,744,0.9999999999999998
745,745,0.9999999999999998
746,746,0.9999999999999998
747,747,0.9999999999999998
748,748,0.9999999999999998
749,749,0.9999999999999998
750,750,0.9999999999999998
751,751,0.9999999999999998
752,752,0.9999999999999998
753,753,0.9999999999999998
754,754,0.9999999999999998
755,755,0.9999999999999998
756,756,0.9999999999999998
757,757,0.9999999999999998
758,758,0.9999999999999998
759,759,0.9999999999999998
760,760,0.9999999999999998
761,761,0.9999999999999998
762,762,0.9999999999999998
763,763,0.9999999999999998
764,764,0.9999999999999998
765,765,0.9999999999999998
766,766,0.9999999999999998
767,767,0.9999999999999998
768,768,0.9999999999999998
769,769,0.9999999999999998
770,770,0.9999999999999998
771,771,0.9999999999999998
772,772,0.9999999999999998
773,773,0.9999999999999998
774,774,0.9999999999999998
775,775,0.9999999999999998
776,776,0.9999999999999998
777,777,0.9999999999999998
778,778,0.9999999999999998
779,779,0.9999999999999998
780,780,0.9999999999999998
781,781,0.9999999999999998
782,782,0.9999999999999998
783,783,0.9999999999999998
784,784,0.9999999999999998
785,785,0.9999999999999998
786,786,0.9999999999999998
787,787,0.9999999999999998
788,788,0.9999999999999998
789,789,0.9999999999999998
790,790,0.9999999999999998
791,791,0.9999999999999998
792,792,0.9999999999999998
793,793,0.9999999999999998
794,794,0.9999999999999998
795,795,0.9999999999999998
796,796,0.9999999999999998
797,797,0.9999999999999998
798,798,0.9999999999999998
799,799,0.9999999999999998
800,800,0.9999999999999998
801,801,0.9999999999999998
802,802,0.9999999999999998
803,803,0.9999999999999998
804,804,0.9999999999999998
805,805,0.9999999999999998
806,806,0.9999999999999998
807,807,0.9999999999999998
808,808,0.9999999999999998
809,809,0.9999999999999998
810,810,0.9999999999999998
811,811,0.9999999999999998
812,812,0.9999999999999998
813,813,0.9999999999999998
814,814,0.9999999999999998
815,815,0.9999999999999998
816,816,0.9999999999999998
817,817,0.9999999999999998
818,818,0.9999999999999998
819,819,0.9999999999999998
820,820,0.9999999999999998
821,821,0.9999999999999998
822,822,0.9999999999999998
823,823,0.9999999999999998
824,824,0.9999999999999998
825,825,0.9999999999999998
826,826,0.9999999999999998
827,827,0.9999999999999998
828,828,0.9999999999999998
829,829,0.9999999999999998
830,830,0.9999999999999998
831,831,0.9999999999999998
832,832,0.9999999999999998
833,833,0.9999999999999998
834,834,0.9999999999999998
835,835,0.9999999999999998
836,836,0.9999999999999998
837,837,0.9999999999999998
838,838,0.9999999999999998
839,839,0.9999999999999998
840,840,0.9999999999999998
841,841,0.9999999999999998
842,842,0.9999999999999998
843,843,0.9999999999999998
844,844,0.9999999999999998
845,845,0.9999999999999998
846,846,0.9999999999999998
847,847,0.9999999999999998
848,848,0.9999999999999998
849,849,0.9999999999999998
850,850,0.9999999999999998
851,851,0.9999999999999998
852,852,0.9999999999999998
853,853,0.9999999999999998
854,854,0.9999999999999998
855,855,0.9999999999999998
856,856,0.9999999999999998
857,857,0.9999999999999998
858,858,0.9999999999999998
859,859,0.9999999999999998
860,860,0.9999999999999998
861,861,0.9999999999999998
862,862,0.9999999999999998
863,863,0.9999999999999998
864,864,0.9999999999999998
865,865,0.9999999999999998
866,866,0.9999999999999998
867,867,0.9999999999999998
868,868,0.9999999999999998
869,869,0.9999999999999998
870,870,0.9999999999999998
871,871,0.9999999999999998
872,872,0.9999999999999998
873,873,0.9999999999999998
874,874,0.9999999999999998
875,875,0.9999999999999998
876,876,0.9999999999999998
877,877,0.9999999999999998
878,878,0.9999999999999998
879,879,0.9999999999999998
880,880,0.9999999999999998
881,881,0.9999999999999998
882,882,0.9999999999999998
883,883,0.9999999999999998
884,884,0.9999999999999998
885,885,0.9999999999999998
886,886,0.9999999999999998
887,887,0.9999999999999998
888,888,0.9999999999999998
889,889,0.9999999999999998
890,890,0.9999999999999998
891,891,0.9999999999999998
892,892,0.9999999999999998
893,893,0.9999999999999998
894,894,0.9999999999999998
895,895,0.9999999999999998
896,896,0.9999999999999998
897,897,0.9999999999999998
898,898,0.9999999999999998
899,899,0.9999999999999998
900,900,0.9999999999999998
901,901,0.9999999999999998
902,902,0.9999999999999998
903,903,0.9999999999999998
904,904,0.9999999999999998
905,905,0.9999999999999998
906,906,0.9999999999999998
907,907,0.9999999999999998
908,908,0.9999999999999998
909,909,0.9999999999999998
910,910,0.9999999999999998
911,911,0.9999999999999998
912,912,0.9999999999999998
913,913,0.9999999999999998
914,914,0.9999999999999998
915,915,0.9999999999999998
916,916,0.9999999999999998
917,917,0.9999999999999998
918,918,0.9999999999999998
919,919,0.9999999999999998
920,920,0.9999999999999998
921,921,0.9999999999999998
922,922,0.9999999999999998
923,923,0.9999999999999998
924,924,0.9999999999999998
925,925,0.9999999999999998
926,926,0.9999999999999998
927,927,0.9999999999999998
928,928,0.9999999999999998
929,929,0.9999999999999998
930,930,0.9999999999999998
931,931,0.9999999999999998
932,932,0.9999999999999998
933,933,0.9999999999999998
934,934,0.9999999999999998
935,935,0.9999999999999998
936,936,0.9999999999999998
937,937,0.9999999999999998
938,938,0.9999999999999998
939,939,0.9999999999999998
940,940,0.9999999999999998
941,941,0.9999999999999998
942,942,0.9999999999999998
943,943,0.9999999999999998
944,944,0.9999999999999998
945,945,0.9999999999999998
946,946,0.9999999999999998
947,947,0.9999999999999998
948,948,0.9999999999999998
949,949,0.9999999999999998
950,950,0.9999999999999998
951,951,0.9999999999999998
952,952,0.9999999999999998
953,953,0.9999999999999998
954,954,0.9999999999999998
955,955,0.9999999999999998
956,956,0.9999999999999998
957,957,0.9999999999999998
958,958,0.9999999999999998
959,959,0.9999999999999998
960,960,0.9999999999999998
961,961,0.9999999999999998
962,962,0.9999999999999998
963,963,0.9999999999999998
964,964,0.9999999999999998
965,965,0.9999999999999998
966,966,0.9999999999999998
967,967,0.9999999999999998
968,968,0.9999999999999998
969,969,0.9999999999999998
970,970,0.9999999999999998
971,971,0.9999999999999998
972,972,0.9999999999999998
973,973,0.9999999999999998
974,974,0.9999999999999998
975,975,0.9999999999999998
976,976,0.9999999999999998
977,977,0.9999999999999998
978,978,0.9999999999999998
979,979,0.9999999999999998
980,980,0.9999999999999998
981,981,0.9999999999999998
982,982,0.9999999999999998
983,983,0.9999999999999998
984,984,0.9999999999999998
985,985,0.9999999999999998
986,986,0.9999999999999998
987,987,0.9999999999999998
988,988,0.9999999999999998
989,989,0.9999999999999998
990,990,0.9999999999999998
991,991,0.9999999999999998
992,992,0.9999999999999998
993,993,0.9999999999999998
994,994,0.9999999999999998
995,995,0.9999999999999998
996,996,0.9999999999999998
997,997,0.9999999999999998
998,998,0.9999999999999998
999,999,0.9999999999999998
1000,1000,0.9999999999999998
1001,1001,0.9999999999999998
1002,1002,0.9999999999999998
1003,1003,0.9999999999999998
1004,1004,0.9999999999999998
1005,1005,0.9999999999999998
1006,1006,0.9999999999999998
1007,1007,0.9999999999999998
1008,1008,0.9999999999999998
1009,1009,0.9999999999999998
1010,1010,0.9999999999999998
1011,1011,0.9999999999999998
1012,1012,0.9999999999999998
1013,1013,0.9999999999999998
1014,1014,0.9999999999999998
1015,1015,0.9999999999999998
1016,1016,0.9999999999999998
1017,1017,0.9999999999999998
1018,1018,0.9999999999999998
1019,1019,0.9999999999999998
1020,1020,0.9999999999999998
1021,1021,0.9999999999999998
1022,1022,0.9999999999999998
1023,1023,0.9999999999999998
1024,1024,0.9999999999999998
1025,1025,0.9999999999999998
1026,1026,0.9999999999999998
1027,1027,0.9999999999999998
1028,1028,0.9999999999999998
1029,1029,0.9999999999999998
1030,1030,0.9999999999999998
1031,1031,0.9999999999999998
1032,1032,0.9999999999999998
1033,1033,0.9999999999999998
1034,1034,0.9999999999999998
1035,1035,0.9999999999999998
1036,1036,0.9999999999999998
1037,1037,0.9999999999999998
1038,1038,0.9999999999999998
1039,1039,0.9999999999999998
1040,1040,0.9999999999999998
1041,1041,0.9999999999999998
1042,1042,0.9999999999999998
1043,1043,0.9999999999999998
1044,1044,0.9999999999999998
1045,1045,0.9999999999999998
1046,1046,0.9999999999999998
1047,1047,0.9999999999999998
1048,1048,0.9999999999999998
1049,1049,0.9999999999999998
1050,1050,0.9999999999999998
1051,1051,0.9999999999999998
1052,1052,0.9999999999999998
1053,1053,0.9999999999999998
1054,1054,0.9999999999999998
1055,1055,0.9999999999999998
1056,1056,0.9999999999999998
1057,1057,0.9999999999999998
1058,1058,0.9999999999999998
1059,1059,0.9999999999999998
1060,1060,0.9999999999999998
1061,1061,0.9999999999999998
1062,1062,0.9999999999999998
1063,1063,0.9999999999999998
1064,1064,0.9999999999999998
1065,1065,0.9999999999999998
